Country,State,State lgd code,Year,Gender,Age group,Type of area,Labour Force Participation Rate (LFPR)_avg,Labour Force Participation Rate (LFPR)_max,Labour Force Participation Rate (LFPR)_min,Labour Force Participation Rate (LFPR)_sum,Labour Force Participation Rate (LFPR)_count,Labour Force Participation Rate (LFPR)_stddev,Labour Force Participation Rate (LFPR)_LandAreaWeight,Labour Force Participation Rate (LFPR)_TotalPopulationWeight,Labour Force Participation Rate (LFPR)_NumberOfHouseholdsWeight,Labour Force Participation Rate (LFPR)_TotalPopulationMaleWeight,Labour Force Participation Rate (LFPR)_TotalPopulationFemaleWeight
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2021",person,15-59,rural + urban,64.8,64.8,64.8,64.8,1,,64.8,64.8,64.8,64.8,64.8
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2021",person,15-59,urban,57.2,57.2,57.2,57.2,1,,57.2,57.2,57.2,57.2,57.2
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2021",person,15 years and above,rural,63.9,63.9,63.9,63.9,1,,63.9,63.9,63.9,63.9,63.9
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2021",person,15 years and above,rural + urban,61.5,61.5,61.5,61.5,1,,61.5,61.5,61.5,61.5,61.5
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2021",person,15 years and above,urban,52.0,52.0,52.0,52.0,1,,52.0,52.0,52.0,52.0,52.0
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2021",person,All Ages,rural,47.7,47.7,47.7,47.7,1,,47.7,47.7,47.7,47.7,47.7
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2021",person,All Ages,rural + urban,46.4,46.4,46.4,46.4,1,,46.4,46.4,46.4,46.4,46.4
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2021",person,All Ages,urban,41.1,41.1,41.1,41.1,1,,41.1,41.1,41.1,41.1,41.1
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",female,15-29,rural,42.1,42.1,42.1,42.1,1,,,42.1,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",female,15-29,rural + urban,39.5,39.5,39.5,39.5,1,,,39.5,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",female,15-29,urban,25.4,25.4,25.4,25.4,1,,,25.4,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",female,15-59,rural,58.6,58.6,58.6,58.6,1,,,58.6,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",female,15-59,rural + urban,53.8,53.8,53.8,53.8,1,,,53.8,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",female,15-59,urban,31.4,31.4,31.4,31.4,1,,,31.4,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",female,15 years and above,rural,55.1,55.1,55.1,55.1,1,,,55.1,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",female,15 years and above,rural + urban,50.2,50.2,50.2,50.2,1,,,50.2,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",female,15 years and above,urban,27.4,27.4,27.4,27.4,1,,,27.4,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",female,All Ages,rural,40.8,40.8,40.8,40.8,1,,,40.8,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",female,All Ages,rural + urban,37.7,37.7,37.7,37.7,1,,,37.7,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",female,All Ages,urban,22.0,22.0,22.0,22.0,1,,,22.0,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",male,15-29,rural,56.7,56.7,56.7,56.7,1,,,56.7,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",male,15-29,rural + urban,55.9,55.9,55.9,55.9,1,,,55.9,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",male,15-29,urban,52.2,52.2,52.2,52.2,1,,,52.2,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",male,15-59,rural,81.4,81.4,81.4,81.4,1,,,81.4,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",male,15-59,rural + urban,81.1,81.1,81.1,81.1,1,,,81.1,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",male,15-59,urban,79.4,79.4,79.4,79.4,1,,,79.4,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",male,15 years and above,rural,77.5,77.5,77.5,77.5,1,,,77.5,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",male,15 years and above,rural + urban,76.5,76.5,76.5,76.5,1,,,76.5,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",male,15 years and above,urban,72.1,72.1,72.1,72.1,1,,,72.1,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",male,All Ages,rural,56.2,56.2,56.2,56.2,1,,,56.2,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",male,All Ages,rural + urban,56.2,56.2,56.2,56.2,1,,,56.2,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",male,All Ages,urban,56.2,56.2,56.2,56.2,1,,,56.2,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",person,15-29,rural,49.4,49.4,49.4,49.4,1,,49.4,49.4,49.4,49.4,49.4
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",person,15-29,rural + urban,47.7,47.7,47.7,47.7,1,,47.7,47.7,47.7,47.7,47.7
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",person,15-29,urban,39.7,39.7,39.7,39.7,1,,39.7,39.7,39.7,39.7,39.7
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",person,15-59,rural,70.0,70.0,70.0,70.0,1,,70.0,70.0,70.0,70.0,70.0
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",person,15-59,rural + urban,67.6,67.6,67.6,67.6,1,,67.6,67.6,67.6,67.6,67.6
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",person,15-59,urban,56.2,56.2,56.2,56.2,1,,56.2,56.2,56.2,56.2,56.2
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",person,15 years and above,rural,66.4,66.4,66.4,66.4,1,,66.4,66.4,66.4,66.4,66.4
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",person,15 years and above,rural + urban,63.5,63.5,63.5,63.5,1,,63.5,63.5,63.5,63.5,63.5
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",person,15 years and above,urban,50.5,50.5,50.5,50.5,1,,50.5,50.5,50.5,50.5,50.5
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",person,All Ages,rural,48.7,48.7,48.7,48.7,1,,48.7,48.7,48.7,48.7,48.7
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",person,All Ages,rural + urban,47.2,47.2,47.2,47.2,1,,47.2,47.2,47.2,47.2,47.2
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2022",person,All Ages,urban,39.9,39.9,39.9,39.9,1,,39.9,39.9,39.9,39.9,39.9
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",female,15-29,rural,41.2,41.2,41.2,41.2,1,,,41.2,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",female,15-29,rural + urban,39.6,39.6,39.6,39.6,1,,,39.6,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",female,15-29,urban,31.9,31.9,31.9,31.9,1,,,31.9,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",female,15-59,rural,60.5,60.5,60.5,60.5,1,,,60.5,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",female,15-59,rural + urban,56.0,56.0,56.0,56.0,1,,,56.0,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",female,15-59,urban,37.4,37.4,37.4,37.4,1,,,37.4,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",female,15 years and above,rural,56.8,56.8,56.8,56.8,1,,,56.8,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",female,15 years and above,rural + urban,52.1,52.1,52.1,52.1,1,,,52.1,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",female,15 years and above,urban,33.1,33.1,33.1,33.1,1,,,33.1,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",female,All Ages,rural,41.9,41.9,41.9,41.9,1,,,41.9,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",female,All Ages,rural + urban,38.8,38.8,38.8,38.8,1,,,38.8,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",female,All Ages,urban,25.8,25.8,25.8,25.8,1,,,25.8,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",male,15-29,rural,57.3,57.3,57.3,57.3,1,,,57.3,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",male,15-29,rural + urban,56.5,56.5,56.5,56.5,1,,,56.5,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",male,15-29,urban,52.8,52.8,52.8,52.8,1,,,52.8,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",male,15-59,rural,79.9,79.9,79.9,79.9,1,,,79.9,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",male,15-59,rural + urban,80.0,80.0,80.0,80.0,1,,,80.0,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",male,15-59,urban,80.4,80.4,80.4,80.4,1,,,80.4,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",male,15 years and above,rural,76.0,76.0,76.0,76.0,1,,,76.0,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",male,15 years and above,rural + urban,75.7,75.7,75.7,75.7,1,,,75.7,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",male,15 years and above,urban,74.6,74.6,74.6,74.6,1,,,74.6,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",male,All Ages,rural,55.7,55.7,55.7,55.7,1,,,55.7,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",male,All Ages,rural + urban,56.2,56.2,56.2,56.2,1,,,56.2,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",male,All Ages,urban,58.2,58.2,58.2,58.2,1,,,58.2,,,
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",person,15-29,rural,49.8,49.8,49.8,49.8,1,,49.8,49.8,49.8,49.8,49.8
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",person,15-29,rural + urban,48.7,48.7,48.7,48.7,1,,48.7,48.7,48.7,48.7,48.7
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",person,15-29,urban,43.2,43.2,43.2,43.2,1,,43.2,43.2,43.2,43.2,43.2
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",person,15-59,rural,70.4,70.4,70.4,70.4,1,,70.4,70.4,70.4,70.4,70.4
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",person,15-59,rural + urban,68.3,68.3,68.3,68.3,1,,68.3,68.3,68.3,68.3,68.3
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",person,15-59,urban,59.8,59.8,59.8,59.8,1,,59.8,59.8,59.8,59.8,59.8
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",person,15 years and above,rural,66.7,66.7,66.7,66.7,1,,66.7,66.7,66.7,66.7,66.7
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",person,15 years and above,rural + urban,64.3,64.3,64.3,64.3,1,,64.3,64.3,64.3,64.3,64.3
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",person,15 years and above,urban,54.5,54.5,54.5,54.5,1,,54.5,54.5,54.5,54.5,54.5
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",person,All Ages,rural,49.0,49.0,49.0,49.0,1,,49.0,49.0,49.0,49.0,49.0
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",person,All Ages,rural + urban,47.8,47.8,47.8,47.8,1,,47.8,47.8,47.8,47.8,47.8
India,Jammu And Kashmir,1,"Agriculture Year (Jul - Jun), 2023",person,All Ages,urban,42.5,42.5,42.5,42.5,1,,42.5,42.5,42.5,42.5,42.5
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",female,15-29,rural,36.6,36.6,36.6,36.6,1,,,36.6,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",female,15-29,rural + urban,34.7,34.7,34.7,34.7,1,,,34.7,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",female,15-29,urban,17.6,17.6,17.6,17.6,1,,,17.6,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",female,15-59,rural,56.7,56.7,56.7,56.7,1,,,56.7,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",female,15-59,rural + urban,53.8,53.8,53.8,53.8,1,,,53.8,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",female,15-59,urban,26.0,26.0,26.0,26.0,1,,,26.0,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",female,15 years and above,rural,52.0,52.0,52.0,52.0,1,,,52.0,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",female,15 years and above,rural + urban,49.6,49.6,49.6,49.6,1,,,49.6,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",female,15 years and above,urban,24.7,24.7,24.7,24.7,1,,,24.7,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",female,All Ages,rural,41.6,41.6,41.6,41.6,1,,,41.6,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",female,All Ages,rural + urban,39.7,39.7,39.7,39.7,1,,,39.7,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",female,All Ages,urban,19.5,19.5,19.5,19.5,1,,,19.5,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",male,15-29,rural,54.2,54.2,54.2,54.2,1,,,54.2,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",male,15-29,rural + urban,55.4,55.4,55.4,55.4,1,,,55.4,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",male,15-29,urban,61.9,61.9,61.9,61.9,1,,,61.9,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",male,15-59,rural,81.5,81.5,81.5,81.5,1,,,81.5,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",male,15-59,rural + urban,81.4,81.4,81.4,81.4,1,,,81.4,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",male,15-59,urban,80.3,80.3,80.3,80.3,1,,,80.3,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",male,15 years and above,rural,75.9,75.9,75.9,75.9,1,,,75.9,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",male,15 years and above,rural + urban,75.8,75.8,75.8,75.8,1,,,75.8,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",male,15 years and above,urban,75.3,75.3,75.3,75.3,1,,,75.3,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",male,All Ages,rural,58.7,58.7,58.7,58.7,1,,,58.7,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",male,All Ages,rural + urban,58.7,58.7,58.7,58.7,1,,,58.7,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",male,All Ages,urban,58.7,58.7,58.7,58.7,1,,,58.7,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",person,15-29,rural,45.2,45.2,45.2,45.2,1,,45.2,45.2,45.2,45.2,45.2
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",person,15-29,rural + urban,45.1,45.1,45.1,45.1,1,,45.1,45.1,45.1,45.1,45.1
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",person,15-29,urban,44.4,44.4,44.4,44.4,1,,44.4,44.4,44.4,44.4,44.4
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",person,15-59,rural,68.5,68.5,68.5,68.5,1,,68.5,68.5,68.5,68.5,68.5
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",person,15-59,rural + urban,67.1,67.1,67.1,67.1,1,,67.1,67.1,67.1,67.1,67.1
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",person,15-59,urban,56.2,56.2,56.2,56.2,1,,56.2,56.2,56.2,56.2,56.2
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",person,15 years and above,rural,63.5,63.5,63.5,63.5,1,,63.5,63.5,63.5,63.5,63.5
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",person,15 years and above,rural + urban,62.4,62.4,62.4,62.4,1,,62.4,62.4,62.4,62.4,62.4
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",person,15 years and above,urban,52.9,52.9,52.9,52.9,1,,52.9,52.9,52.9,52.9,52.9
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",person,All Ages,rural,50.0,50.0,50.0,50.0,1,,50.0,50.0,50.0,50.0,50.0
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",person,All Ages,rural + urban,49.1,49.1,49.1,49.1,1,,49.1,49.1,49.1,49.1,49.1
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2017",person,All Ages,urban,41.5,41.5,41.5,41.5,1,,41.5,41.5,41.5,41.5,41.5
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",female,15-29,rural,45.5,45.5,45.5,45.5,1,,,45.5,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",female,15-29,rural + urban,43.1,43.1,43.1,43.1,1,,,43.1,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",female,15-29,urban,25.4,25.4,25.4,25.4,1,,,25.4,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",female,15-59,rural,67.5,67.5,67.5,67.5,1,,,67.5,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",female,15-59,rural + urban,64.1,64.1,64.1,64.1,1,,,64.1,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",female,15-59,urban,34.1,34.1,34.1,34.1,1,,,34.1,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",female,15 years and above,rural,62.1,62.1,62.1,62.1,1,,,62.1,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",female,15 years and above,rural + urban,59.2,59.2,59.2,59.2,1,,,59.2,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",female,15 years and above,urban,31.4,31.4,31.4,31.4,1,,,31.4,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",female,All Ages,rural,49.0,49.0,49.0,49.0,1,,,49.0,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",female,All Ages,rural + urban,46.9,46.9,46.9,46.9,1,,,46.9,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",female,All Ages,urban,25.8,25.8,25.8,25.8,1,,,25.8,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",male,15-29,rural,53.1,53.1,53.1,53.1,1,,,53.1,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",male,15-29,rural + urban,53.3,53.3,53.3,53.3,1,,,53.3,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",male,15-29,urban,55.1,55.1,55.1,55.1,1,,,55.1,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",male,15-59,rural,80.3,80.3,80.3,80.3,1,,,80.3,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",male,15-59,rural + urban,80.1,80.1,80.1,80.1,1,,,80.1,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",male,15-59,urban,78.4,78.4,78.4,78.4,1,,,78.4,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",male,15 years and above,rural,76.1,76.1,76.1,76.1,1,,,76.1,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",male,15 years and above,rural + urban,75.8,75.8,75.8,75.8,1,,,75.8,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",male,15 years and above,urban,73.4,73.4,73.4,73.4,1,,,73.4,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",male,All Ages,rural,59.1,59.1,59.1,59.1,1,,,59.1,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",male,All Ages,rural + urban,58.8,58.8,58.8,58.8,1,,,58.8,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",male,All Ages,urban,56.7,56.7,56.7,56.7,1,,,56.7,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",person,15-29,rural,49.5,49.5,49.5,49.5,1,,49.5,49.5,49.5,49.5,49.5
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",person,15-29,rural + urban,48.6,48.6,48.6,48.6,1,,48.6,48.6,48.6,48.6,48.6
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",person,15-29,urban,42.2,42.2,42.2,42.2,1,,42.2,42.2,42.2,42.2,42.2
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",person,15-59,rural,73.8,73.8,73.8,73.8,1,,73.8,73.8,73.8,73.8,73.8
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",person,15-59,rural + urban,72.1,72.1,72.1,72.1,1,,72.1,72.1,72.1,72.1,72.1
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",person,15-59,urban,58.0,58.0,58.0,58.0,1,,58.0,58.0,58.0,58.0,58.0
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",person,15 years and above,rural,68.9,68.9,68.9,68.9,1,,68.9,68.9,68.9,68.9,68.9
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",person,15 years and above,rural + urban,67.4,67.4,67.4,67.4,1,,67.4,67.4,67.4,67.4,67.4
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",person,15 years and above,urban,53.8,53.8,53.8,53.8,1,,53.8,53.8,53.8,53.8,53.8
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",person,All Ages,rural,54.0,54.0,54.0,54.0,1,,54.0,54.0,54.0,54.0,54.0
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",person,All Ages,rural + urban,52.8,52.8,52.8,52.8,1,,52.8,52.8,52.8,52.8,52.8
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2018",person,All Ages,urban,42.7,42.7,42.7,42.7,1,,42.7,42.7,42.7,42.7,42.7
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",female,15-29,rural,54.1,54.1,54.1,54.1,1,,,54.1,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",female,15-29,rural + urban,50.9,50.9,50.9,50.9,1,,,50.9,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",female,15-29,urban,31.5,31.5,31.5,31.5,1,,,31.5,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",female,15-59,rural,74.3,74.3,74.3,74.3,1,,,74.3,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",female,15-59,rural + urban,70.3,70.3,70.3,70.3,1,,,70.3,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",female,15-59,urban,43.2,43.2,43.2,43.2,1,,,43.2,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",female,15 years and above,rural,68.2,68.2,68.2,68.2,1,,,68.2,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",female,15 years and above,rural + urban,65.0,65.0,65.0,65.0,1,,,65.0,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",female,15 years and above,urban,40.6,40.6,40.6,40.6,1,,,40.6,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",female,All Ages,rural,54.7,54.7,54.7,54.7,1,,,54.7,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",female,All Ages,rural + urban,51.8,51.8,51.8,51.8,1,,,51.8,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",female,All Ages,urban,30.9,30.9,30.9,30.9,1,,,30.9,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",male,15-29,rural,67.9,67.9,67.9,67.9,1,,,67.9,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",male,15-29,rural + urban,67.3,67.3,67.3,67.3,1,,,67.3,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",male,15-29,urban,64.8,64.8,64.8,64.8,1,,,64.8,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",male,15-59,rural,85.6,85.6,85.6,85.6,1,,,85.6,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",male,15-59,rural + urban,85.2,85.2,85.2,85.2,1,,,85.2,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",male,15-59,urban,82.5,82.5,82.5,82.5,1,,,82.5,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",male,15 years and above,rural,82.4,82.4,82.4,82.4,1,,,82.4,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",male,15 years and above,rural + urban,82.0,82.0,82.0,82.0,1,,,82.0,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",male,15 years and above,urban,79.5,79.5,79.5,79.5,1,,,79.5,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",male,All Ages,rural,64.5,64.5,64.5,64.5,1,,,64.5,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",male,All Ages,rural + urban,63.9,63.9,63.9,63.9,1,,,63.9,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",male,All Ages,urban,60.6,60.6,60.6,60.6,1,,,60.6,,,
India,Himachal Pradesh,2,"Agriculture Year (Jul - Jun), 2019",person,15-29,rural,61.1,61.1,61.1,61.1,1,,61.1,61.1,61.1,61.1,61.1
